epoch,step,n_episodes,success_rate,collision_rate,avg_reward,avg_reward_std,avg_dist_to_goal_mean,avg_dist_to_goal_std,final_dist_to_goal_mean,final_dist_to_goal_std,trajectory_error_mean,trajectory_error_std,path_length_mean,path_length_std,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,total_reward_mean,total_reward_std
100,1208258,10,1.0,0.0,65.04527319071573,30.757887456378302,4.439013824072647,1.4519944043486939,0.2602627658727913,0.02671023674380801,0.989114804349531,0.3886831869323368,11.889652081467212,4.779343673305666,52.1,35.00128569067142,15.629999999999999,10.500385707201426,65.04527319071573,30.757887456378302
101,1221333,10,0.7,0.1,24.36146989646563,61.940592937199256,3.3045153075367084,1.8062352523053693,1.759286432625268,2.2709278088869835,0.802354120078815,1.074161230339817,9.527151346032914,5.247176626844343,138.2,181.86687438893318,41.459999999999994,54.56006231667996,24.36146989646563,61.940592937199256
102,1234815,10,0.6,0.3,-0.35298673435579675,77.6008317175234,5.063807046594357,1.9449051540161892,2.5512653996376833,2.836917645359156,0.5541863986681596,0.2430490002062776,11.979292069879595,9.70438899559544,105.2,155.8825198667253,31.55999999999999,46.76475596001758,-0.35298673435579675,77.6008317175234
103,1247633,10,0.7,0.2,22.979267905651064,72.09199094392476,4.763254465036576,1.9578192297130492,2.343984695127526,3.2717880692691397,1.0573645696848346,1.0617277321644558,10.853366622178,8.384797589308505,79.5,141.5431029757367,23.849999999999998,42.462930892721005,22.979267905651064,72.09199094392476
104,1260269,10,0.7,0.2,25.995491087388142,74.32472261381199,3.857218088769458,2.075304491904296,1.9756988054782947,2.8741462194146488,0.86155448406416,0.7632341031951028,12.913728256949687,14.840178647154938,90.2,149.7216083269212,27.060000000000002,44.91648249807636,25.995491087388142,74.32472261381199
105,1273490,10,0.1,0.8,-28.919462677213424,51.20398164041914,4.694202691377204,2.0194274462624593,2.481818194813492,2.578089092447514,1.163520986457566,0.562653597882368,24.04247815785842,18.413378833893923,151.3,137.31937226771757,45.39,41.19581168031527,-28.919462677213424,51.20398164041914
106,1285869,10,0.7,0.2,22.44242799883556,67.73801005446765,4.663746490355563,1.6277490187954098,2.0851566116751696,2.9114220501991213,1.3506257025959065,0.6673592797206931,14.623368754726835,9.486268692692942,94.9,139.19227708461415,28.47,41.75768312538425,22.44242799883556,67.73801005446765
107,1298290,10,1.0,0.0,69.29752949250425,14.808904819843296,4.374086140112457,0.6942678778394239,0.15695558848009014,0.06566436801042241,1.378503371899774,0.6464417724011996,16.174814372956753,8.50810157453659,56.3,29.81962441078023,16.889999999999997,8.945887323234068,69.29752949250425,14.808904819843296
108,1311095,10,1.0,0.0,69.2263898642288,13.284340973968547,4.535005308470399,1.3880989059731543,0.20640878733828524,0.07040010200887008,1.153120051596868,0.5834717150582418,13.853466632198542,6.077929804701825,49.9,20.36884876471913,14.970000000000002,6.1106546294157384,69.2263898642288,13.284340973968547
109,1322854,10,0.9,0.1,51.04306914642921,45.66104454894461,4.6417759790079876,1.5648276021146617,0.7023580907630247,1.3984644522655265,1.2450176411435918,0.9626101496371767,21.69278300135862,20.414595592804663,81.7,80.73047751623919,24.509999999999998,24.219143254871756,51.04306914642921,45.66104454894461
110,1336064,10,1.0,0.0,49.711337420300346,16.82840559501213,3.8981459650438253,0.5937703633981104,0.21006495777829612,0.061645987937937526,1.6051190281279457,0.7253871164774565,40.65473204570822,31.591374410987957,142.1,107.2962720694433,42.63,32.188881620832994,49.711337420300346,16.82840559501213
111,1348130,10,0.6,0.2,12.120603275519304,80.33634916295286,4.739534036782575,2.530710923303125,2.7370245975487584,3.484924961154441,1.16053997505593,0.5296882878170879,8.01663518003159,5.609882436123562,124.4,189.0445450151895,37.32,56.713363504556845,12.120603275519304,80.33634916295286
112,1360853,10,1.0,0.0,77.15081652228471,10.396129318915829,3.7325630473038034,1.4950428421267918,0.20896777839764497,0.040753032157917826,1.4581336162468246,0.9082665837269368,10.67432339457795,5.101531246962397,38.4,18.995789007040482,11.519999999999998,5.698736702112144,77.15081652228471,10.396129318915829
113,1373790,10,1.0,0.0,80.52519297581645,9.277021742671815,3.2709938589730614,1.3712087578139618,0.24589897199096264,0.04290943408439387,0.48570950882714364,0.21256452799479686,7.587657226331066,3.6353411249408234,28.2,13.295111883696205,8.46,3.988533565108861,80.52519297581645,9.277021742671815
114,1387557,10,0.4,0.6,-13.77331055070432,68.22087988866758,4.9815519470574845,0.7006207748054128,1.6507645066618455,1.183505834639072,1.2329716264088497,0.6194233702931039,10.186651645135134,3.1147334759290346,38.5,12.387493693237547,11.549999999999999,3.716248107971264,-13.77331055070432,68.22087988866758
115,1400785,10,0.6,0.4,-26.35474052344935,55.742967436839756,4.713754087369326,1.566201712254925,1.5851271498117503,1.9428839301891956,1.403600688812761,0.9755912743214542,19.645715635058004,12.014331711432366,101.9,84.17297666115888,30.569999999999993,25.251892998347667,-26.35474052344935,55.742967436839756
116,1413968,10,0.7,0.3,29.055466034060288,76.61917516666216,4.273106079967919,1.3518006799825801,1.5469589819793341,2.224927512017036,1.1405927116092018,0.8099307578252797,9.366993238292633,4.103778715813243,33.3,15.03362896974646,9.989999999999998,4.510088690923937,29.055466034060288,76.61917516666216
117,1425959,10,1.0,0.0,77.71957847285685,10.21394498604014,3.9725469032480687,1.1290285991277578,0.1751345310125184,0.05200283232391901,0.5717921810705378,0.23426797187548473,8.349370577707885,2.8089983322062198,30.2,11.187493016757598,9.059999999999999,3.356247905027279,77.71957847285685,10.21394498604014
118,1438634,10,1.0,0.0,40.30856221435242,31.20126218058878,3.384443066942557,1.1810571935326515,0.18896177351073587,0.07421450443665509,0.7066008942397443,0.34264346415832136,15.863230899700431,8.213884859276465,69.7,38.85884712649102,20.91,11.657654137947308,40.30856221435242,31.20126218058878
119,1450930,10,0.3,0.5,-35.59859930296743,59.30930887560627,4.052822822309602,2.2559894345335536,2.91952198178154,3.0240760034154457,1.0576468340904288,0.42850518560015355,24.80187789639691,22.30606663474781,147.2,180.3512129152449,44.160000000000004,54.10536387457348,-35.59859930296743,59.30930887560627
120,1463101,10,0.2,0.2,-47.31832430172324,29.117677836099954,5.8482422933770755,2.5821444486489504,5.533362760008319,3.094796655920007,2.061982345484789,2.0160928073016495,19.02586652701691,11.874322850327047,367.2,193.41964739912024,110.16,58.025894219736074,-47.31832430172324,29.117677836099954
